I1,I2,T1,T2,Y
0.00013365276,0.9974402,1.0,0.0759407654304,0.0
0.0006611764,0.9937662,0.11135631771890998,0.04978954674719999,0.0
0.99896455,0.988705,1.0,0.902807,1.0
0.9997297,0.99386334,1.0,0.902807,1.0
0.99658173,0.0043912334,1.0,0.0012810321588480002,1.0
0.99927384,0.91533166,0.08450452894532,0.902807,0.0
0.99959177,0.015550407,0.0926889756463,0.06234388688735999,0.0
0.9992581,0.9993979,1.0,0.902807,1.0
0.9997235,0.17413902,1.0,0.902807,1.0
0.9997131,0.007498683,0.06450486623075,0.0163945860312,0.0
0.9996809,0.0112203425,1.0,0.902807,1.0
0.99853647,0.0077633816,1.0,0.03873901130112,1.0
0.00020908914,0.0063880426,1.0,0.08809753646304,0.0
0.9996001,0.9985293,0.019867143899570002,0.902807,0.0
0.9992654,0.0057042628,1.0,0.05644185663168,1.0
0.00046026838,0.99212587,1.0,0.902807,0.0
0.9996933,0.016339475,0.05671832413071,0.0940875889824,0.0
0.35360506,0.9971871,0.00530583065826,0.902807,0.0
0.99932635,0.0060283174,0.0032264953398919998,0.02579092187568,0.0
0.0008246464,0.9985436,1.0,0.902807,0.0
0.99934787,0.0055448846,0.025952236942939997,0.09773800979592,0.0
0.00021158998,0.99916697,0.10058423492755,0.902807,0.0
0.0002123066,0.008210924,0.04386210617381999,0.04013379569472,0.0
0.9996724,0.0062595424,0.06691673218779999,0.08562881705039999,0.0
0.0002633407,0.006441215,0.01843216900822,0.02072624091096,0.0
0.002049056,0.9989812,1.0,0.04773578181216,0.0
0.99880517,0.0061786557,0.045964086683679996,0.902807,1.0
0.0652754,0.9987974,1.0,0.0131147648736,0.0
0.99939847,0.9985897,1.0,0.902807,1.0
0.99945647,0.9948478,0.05450138786158,0.902807,0.0
0.99958175,0.9984647,0.03142353733717,0.902807,0.0
0.00023726466,0.9970879,0.003693972005053,0.902807,0.0
0.99876547,0.9967092,1.0,0.902807,1.0
0.00018930578,0.015893657,1.0,0.06775110264312,0.0
0.9815708,0.99865544,0.018513701013115,0.902807,0.0
