I1,I2,T1,T2,Y
0.00013365276,0.9974402,0.97625023,0.0075151534,0.0
0.0006611764,0.9937662,0.21196307,0.0002808411,0.0
0.99896455,0.988705,0.96111834,0.9859359,1.0
0.9997297,0.99386334,0.83599776,0.42761025,1.0
0.99658173,0.0043912334,0.9912102,0.06066703,1.0
0.99927384,0.91533166,0.0029015185,0.9938723,0.0
0.99959177,0.015550407,0.26682225,0.00036166294,0.0
0.9992581,0.9993979,0.9993957,0.9732606,1.0
0.9997235,0.17413902,0.999845,0.9998981,1.0
0.9997131,0.007498683,0.055462893,0.47043195,0.0
0.9996809,0.0112203425,0.99891365,0.98919404,1.0
0.99853647,0.0077633816,0.9997503,0.043330163,1.0
0.00020908914,0.0063880426,0.9232937,0.018516397,0.0
0.9996001,0.9985293,2.4938532e-05,0.9183986,0.0
0.9992654,0.0057042628,0.99975604,0.06603318,1.0
0.00046026838,0.99212587,0.9999709,0.98105717,0.0
0.9996933,0.016339475,0.017550701,0.026534187,0.0
0.35360506,0.9971871,3.3597786e-05,0.9784394,0.0
0.99932635,0.0060283174,3.413346e-05,0.1301266,0.0
0.0008246464,0.9985436,0.9299968,0.30627847,0.0
0.99934787,0.0055448846,0.0003787527,0.026007807,0.0
0.00021158998,0.99916697,0.0022893702,0.9988115,0.0
0.0002123066,0.008210924,0.12655604,0.13235037,0.0
0.9996724,0.0062595424,0.086761534,0.0016829153,0.0
0.0002633407,0.006441215,0.0021882004,0.002242389,0.0
0.002049056,0.9989812,0.9836903,0.036310177,0.0
0.99880517,0.0061786557,0.00032092578,0.9729576,1.0
0.0652754,0.9987974,0.91071,4.8753343e-05,0.0
0.99939847,0.9985897,0.9999989,0.973042,1.0
0.99945647,0.9948478,0.10002753,0.99833006,0.0
0.99958175,0.9984647,0.011951871,0.9695663,0.0
0.00023726466,0.9970879,2.3380798e-07,0.99954563,0.0
0.99876547,0.9967092,0.9964437,0.8750854,1.0
0.00018930578,0.015893657,0.996198,0.0011429535,0.0
0.9815708,0.99865544,2.9323426e-06,0.6106486,0.0
0.00030256555,0.99945706,0.94580525,0.00020919522,0.0
0.0002171633,0.9982039,0.0001377794,0.97760713,0.0
0.0002567275,0.0089114085,0.22369808,0.07042283,0.0
0.00013408168,0.0041180463,0.0024143988,0.0043430952,0.0
0.99946815,0.96796584,0.08876011,0.94008714,0.0
0.9996563,0.0076867887,0.02769762,0.9979778,1.0
0.99948114,0.99806744,0.08749352,0.0020030083,0.0
0.00022237479,0.008871263,0.23156364,0.95388675,1.0
0.9995772,0.0041375505,0.9997782,0.00051742536,1.0
0.0004391906,0.9886946,7.819831e-05,0.082015626,0.0
0.00026785283,0.011603048,0.99999404,0.9007373,1.0
0.9993843,0.9992366,0.0044463826,0.986262,0.0
0.99933064,0.004586236,6.6416396e-05,0.999316,1.0
0.9996499,0.006566305,0.85135674,0.009787646,1.0
0.9996855,0.9980574,2.055954e-06,0.43128717,0.0
0.00021063928,0.99601436,2.0549644e-05,5.4646825e-05,0.0
0.00030075852,0.99469453,0.9998497,0.8143103,0.0
0.00022609394,0.005309686,0.0005906221,0.0009179631,0.0
0.0002133297,0.9952996,0.956324,0.9707324,0.0
0.99942744,0.99965155,0.0038908066,0.9870641,0.0
9.53747e-05,0.99753076,0.0018324857,0.98312724,0.0
0.999617,0.9945786,0.9834857,0.99929166,1.0
0.999485,0.9933147,0.943658,0.9944798,1.0
0.0004595748,0.004803252,0.99999416,0.013331167,0.0
0.9995982,0.9996191,0.0066910344,0.97307736,0.0
0.00017308687,0.0051282323,0.99548537,0.002541575,0.0
0.999456,0.9930472,3.4050263e-05,0.9446457,0.0
0.00026817355,0.008018914,5.786458e-05,0.013075694,0.0
0.9995072,0.005357047,1.5431939e-05,0.7380289,1.0
0.9995202,0.9729,0.99984026,0.0076975804,1.0
